Codigo PAIS|Nombre PAIS|Codigo DEPARTAMENTO|Nombre DEPARTAMENTO|Codigo PROVINCIA|Nombre PROVINCIA|Codigo MUNICIPIO|Nombre MUNICIPIO|Codigo RECINTO|Nombre RECINTO|Codigo MESA|Nombre MESA|NO|SÍ|BLANCOS|EMITIDOS|INSCRITOS|NULOS|VALIDOS
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2390723907|COL. SAN PABLO|73124|73124|146|12|0|158|174|0|158
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1332913329|COLEGIO NUESTRA SEÑORA DE FATIMA|20618|20618|111|89|1|210|233|9|200
BO|BOLIVIA|07|SANTA CRUZ|0703|VELASCO|070301|SAN IGNACIO (SAN IGNACIO DE VELASCO)|2716727167|ESC. MARISCAL SUCRE|75199|75199|142|36|1|183|229|4|178
BO|BOLIVIA|06|TARIJA|0605|MÉNDEZ|060502|TOMAYAPO (EL PUENTE)|2913029130|NUCLEO ANDRES ZAMORA|61511|61511|51|64|3|120|138|2|115
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071102|SAN JAVIER|2629626296|ESCUELA ADOLFO BURTON|76896|76896|119|84|2|207|237|2|203
BO|BOLIVIA|08|BENI|0805|MOXOS|080501|SAN IGNACIO|0068600686|COL.SOCRATES PARADA EGUEZ|80945|80945|81|97|0|179|231|1|178
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010102|YOTALA|0247102471|COLEGIO "GREGORIO PACHECO"|10898|10898|79|107|4|192|229|2|186
BO|BOLIVIA|02|LA PAZ|0204|CAMACHO|020402|MOCOMOCO|0851708517|NÚCLEO ESCOLAR TAYPI AYCA|26045|26045|10|154|2|169|174|3|164
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1374513745|COLEGIO DELIA GAMBARTE|21034|21034|93|114|0|213|231|6|207
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1523115231|U. E. ABRAHAM REYES (FE Y ALEGRIA)|22520|22520|92|110|2|208|228|4|202
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2381823818|COLEGIO MARTIN SAPP|73035|73035|128|57|2|191|229|4|185
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1383913839|COLEGIO 6 DE JUNIO|21128|21128|158|57|0|221|238|6|215
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071002|GENERAL AGUSTÍN SAAVEDRA|2649126491|COL. PRINCIPE DE PAZ|76668|76668|107|79|2|195|231|7|186
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050102|TINGUIPAYA|2013220132|ESC. MARISCAL SUCRE|50606|50606|71|71|15|177|225|20|142
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1200612006|COLEGIO LUIS ESPINAL CAMPS|24941|24941|91|127|0|223|236|5|218
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0457304573|LICEO ADELA ZAMUDIO|30996|30996|149|43|3|202|237|7|192
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0164901649|FACULTAD DE TECNOLOGÍA|10076|10076|161|41|1|205|234|2|202
BO|BOLIVIA|05|POTOSI|0509|NOR LÍPEZ|050901|COLCHA K (VILLA MARTÍN)|1908419084|ESC. SANTIAGO|51634|51634|64|43|6|121|148|8|107
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2858928589|U.E. TERESA DE CALCUTA|60643|60643|124|60|0|194|228|10|184
BO|BOLIVIA|04|ORURO|0404|SAJAMA|040402|TURCO|1764217642|ESC. CENTRAL TURCO|41157|41157|7|19|0|26|30|0|26
BO|BOLIVIA|05|POTOSI|0513|GENERAL BERNARDINO B|051301|ARAMPAMPA|1830318303|ESC. HUMAVIZA|51952|51952|4|9|1|16|20|2|13
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0583205832|ESCUELA GERMAN BUSCH|33858|33858|97|98|0|209|235|14|195
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0001700017|LICEO MARIO SAIELLY|80006|80006|132|60|0|197|229|5|192
BO|BOLIVIA|03|COCHABAMBA|0312|CARRASCO|031205|PUERTO VILLARROEL|0354003540|UNIDAD EDUCATIVA ISRAEL|34875|34875|24|194|2|223|240|3|218
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1520315203|COLEGIO MAX TOLEDO|22492|22492|111|89|1|205|225|4|200
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090104|BELLA FLOR|1788817888|U.E. SANTA LOURDES|90196|90196|50|51|0|103|126|2|101
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0594805948|UNIDAD EDUCATIVA ISRAELÍ EL ABRA|33974|33974|88|119|1|215|237|7|207
BO|BOLIVIA|02|LA PAZ|0211|SUR YUNGAS|021105|LA ASUNTA|1617116171|PLAZA PRINCIPAL|27225|27225|35|168|5|220|232|12|203
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2158221582|COLEGIO  6 DE JUNIO|70799|70799|131|31|0|194|229|32|162
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0477004770|ESCUELA GERARDO VARGAS|31193|31193|73|116|2|196|231|5|189
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2239022390|COLEGIO SAN FELIPE|71607|71607|21|43|0|67|73|3|64
BO|BOLIVIA|07|SANTA CRUZ|0715|GUARAYOS|071501|ASCENCIÓN DE GUARAYOS|2577625776|ESC. ASCENCION CENTRAL|77333|77333|100|78|2|184|234|4|178
BO|BOLIVIA|01|CHUQUISACA|0103|ZUDÁÑEZ|010303|MOJOCOYA|0273302733|COLEGIO "FRANZ TAMAYO"|11048|11048|68|101|7|181|223|5|169
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1157611576|COL CALAMA|24511|24511|84|112|2|208|229|10|196
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2056320563|ESC. NATANIEL VERDUGEZ|74553|74553|98|89|3|196|234|6|187
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1277112771|ESC. LIMANIPATA 10 DE JUNIO|20060|20060|58|145|1|213|230|9|203
BO|BOLIVIA|05|POTOSI|0511|JOSÉ MARÍA LINARES|051102|CAIZA|1874518745|COL. FRANZ TAMAYO|51749|51749|129|53|8|200|233|10|182
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0199501995|ESC. SAN JUANILLO|10422|10422|136|61|1|204|235|6|197
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1689716897|FACULTAD TECNICA.-|40439|40439|149|52|3|205|226|1|201
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1043010430|ESC BALLIVIAN|23365|23365|78|116|2|210|230|14|194
BO|BOLIVIA|02|LA PAZ|0203|PACAJES|020308|SANTIAGO DE CALLAPA|1591215912|PLAZA SANTIAGO DE CALLAPA|25963|25963|34|113|5|159|221|7|147
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030904|VINTO|0782907829|ESCUELA MELCHOR CUADROS|33458|33458|115|85|1|209|233|8|200
BO|BOLIVIA|03|COCHABAMBA|0306|ARQUE|030602|TACOPAYA|0286702867|UNIDAD EDUCATIVA ANICETO ARCE|32487|32487|11|84|0|100|133|5|95
BO|BOLIVIA|04|ORURO|0414|SEBASTIAN PAGADOR|041401|SANTIAGO DE HUARI|1770817708|ESC. CAICO BOLIVAR|41458|41458|39|47|1|88|97|1|86
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1986719867|ESC. CLETO LOAYZA|50341|50341|186|13|1|202|228|2|199
BO|BOLIVIA|01|CHUQUISACA|0107|NOR CINTI|010701|CAMARGO|0139101391|COLEGIO NACIONAL MIXTO "3 DE ABRIL"|11344|11344|117|70|5|198|230|6|187
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0592105921|COLEGIO QUINTANILLA|33947|33947|141|51|3|199|231|4|192
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070201|WARNES|2739727397|U.E. IGNACIO WARNES|74919|74919|107|80|0|191|228|4|187
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030903|TIQUIPAYA|0777207772|UNIDAD EDUCATIVA LIBERTAD|33401|33401|115|82|0|205|235|8|197
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1318113181|PARQUE MIRADOR KILLI KILLI|20470|20470|154|51|2|215|239|8|205
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2149821498|COL.DOMINGO LEIGUE (BOLIVIANO CANADIENSE|70715|70715|156|34|0|195|227|5|190
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1441014410|ESCUELA AGUSTIN ASPIAZU|21699|21699|159|44|0|206|234|3|203
BO|BOLIVIA|03|COCHABAMBA|0304|ESTEBAN ARCE|030402|ANZALDO|0646106461|UNIDAD EDUCATIVA ARTURO SARMIENTO|32352|32352|24|155|3|195|223|13|179
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1976219762|LIC. SUCRE|50236|50236|188|14|0|206|234|4|202
BO|BOLIVIA|05|POTOSI|0504|CHAYANTA|050401|COLQUECHACA|1838918389|ESC. JUNIN|51029|51029|70|75|8|167|220|14|145
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0360403604|ESCUELA MIXTA FISCAL TEMPORAL "A"|30027|30027|122|81|3|211|234|5|203
BO|BOLIVIA|01|CHUQUISACA|0110|LUIS CALVO|011003|MACHARETÍ|0133001330|ESCUELA "SAN JUAN DE CAMATINDI"|11627|11627|44|92|5|147|184|6|136
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070701|LAGUNILLAS|2556125561|U.E. PAMPA REDONDA|75881|75881|26|39|4|73|78|4|65
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0381203812|COLEGIO SERGIO ALMARAZ PAZ|30235|30235|25|18|0|45|50|2|43
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2677126771|COL. UNIDAD EDUCATIVA LA ESPERANZA|76512|76512|100|85|1|198|233|12|185
BO|BOLIVIA|07|SANTA CRUZ|0705|CHIQUITOS|070501|SAN JOSÉ DE CHIQUITOS|2525825258|ESC. UNZAGA DE LA VEGA|75634|75634|145|41|1|189|232|2|186
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010102|YOTALA|0248902489|ESCUELA "ANTONIO TOVAR HINOJOSA"|10916|10916|8|18|0|27|32|1|26
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0747607476|UNIDAD EDUCATIVA EL PASO|33105|33105|67|123|10|202|228|2|190
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070103|PORONGO (AYACUCHO)|2074220742|ESC. FRAY SANTIAGO DE RIVERO|74440|74440|107|86|4|197|229|0|193
BO|BOLIVIA|03|COCHABAMBA|0316|TIRAQUE|031602|SHINAHOTA|0806508065|UNIDAD EDUCATIVA IBUELO|35335|35335|30|140|2|176|228|4|170
BO|BOLIVIA|05|POTOSI|0504|CHAYANTA|050403|POCOATA|1850018500|ESC. VILA VILA|51156|51156|18|194|3|219|227|4|212
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0502605026|UNIVERSIDAD CATOLICA|31449|31449|162|33|0|196|230|1|195
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1002310023|COL TUNARI|22958|22958|82|109|6|211|228|14|191
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1405714057|ESC. WALTER STRAUB|21346|21346|122|66|0|188|212|0|188
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0537905379|ESCUELA CENTRAL TAQUIÑA "C"|31802|31802|98|98|2|207|229|9|196
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|2002720027|INSTITUTO I.S.E.C.|50501|50501|189|27|1|218|232|1|216
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1004010040|COL TUNARI|22975|22975|87|117|1|215|232|10|204
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2832128321|U.E. JULIO CALVO|60375|60375|110|80|2|200|237|8|190
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0743307433|KINDER MARISCAL JOSE BALLIVIAN|33062|33062|102|64|2|177|228|9|166
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1008010080|COLEGIO HUAYNA POTOSI|23015|23015|74|132|1|217|234|10|206
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1019310193|U.E. TOKIO|23128|23128|87|112|0|212|228|13|199
BO|BOLIVIA|03|COCHABAMBA|0312|CARRASCO|031203|POCONA|0336203362|UNIDAD EDUCATIVA HUAYAPACHA|34664|34664|20|164|5|195|220|6|184
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071102|SAN JAVIER|2630426304|ESCUELA ADOLFO BURTON|76904|76904|122|59|3|186|234|2|181
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0703807038|ESCUELA JESUS LARA|33733|33733|126|70|0|201|233|5|196
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2497024970|COLEGIO EL PROGRESO|74187|74187|110|80|2|194|234|2|190
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070102|COTOCA|2031820318|ESC. MARISCAL ANTONIO JOSE DE SUCRE|74410|74410|15|8|0|29|29|6|23
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2061620616|ESC. U. EDUC. ALFREDO IBAÑEZ FRANCO|74606|74606|111|74|1|190|232|4|185
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020104|ACHOCALLA|0996309963|ESCUELA CHAÑOCAHUA|22898|22898|68|140|2|216|235|6|208
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1119111191|COLEGIO 27 DE MAYO|24126|24126|51|149|1|216|232|15|200
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2299022990|COL. CAÑADA PAILITAS|72207|72207|144|47|1|195|227|3|191
BO|BOLIVIA|03|COCHABAMBA|0312|CARRASCO|031205|PUERTO VILLARROEL|0353203532|UNIDAD EDUCATIVA VALLE TUNARI|34867|34867|8|188|1|206|232|9|196
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1797317973|U. E. ROGELIA MENACHO DE BALCAZAR|90074|90074|114|70|3|190|235|3|184
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0370703707|COLEGIO ALEMAN SANTA MARIA|30130|30130|145|34|0|181|225|2|179
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0581605816|ESCUELA MAN CESPED|33842|33842|97|84|3|195|229|11|181
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1221212212|ESCUELA JUAN CARLOS FLORES BEDREGAL|25147|25147|88|102|10|212|231|12|190
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071104|SAN JULIÁN|2633126331|ESC. COL  CIRO MEALLA|76950|76950|64|118|2|198|232|14|182
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070202|OKINAWA UNO|2734027340|ESCUELA. COLEGIO EVANGELICO METODISTA|75172|75172|121|66|1|194|233|6|187
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0211602116|FAC. DERECHO|10543|10543|164|36|0|202|234|2|200
BO|BOLIVIA|03|COCHABAMBA|0304|ESTEBAN ARCE|030402|ANZALDO|0646206462|UNIDAD EDUCATIVA ARTURO SARMIENTO|32353|32353|7|47|0|57|76|3|54
BO|BOLIVIA|03|COCHABAMBA|0304|ESTEBAN ARCE|030404|SACABAMBA|0650706507|NUCLEO MATARANI|32398|32398|32|153|6|195|230|4|185
BO|BOLIVIA|02|LA PAZ|0217|MANCO KAPAC|021702|SAN PEDRO DE TIQUINA|0986009860|ESC. MIXTA SAN PABLO DE TIQUINA|27885|27885|84|102|11|203|222|6|186
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1080910809|UNIDAD EDUCATIVA DONOZO TORRES|23744|23744|133|69|0|208|226|6|202
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1147411474|SEDE VECINAL|24409|24409|124|78|2|210|230|6|202
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1476814768|INSTITUTO AMERICANO|22057|22057|173|36|0|214|236|5|209
BO|BOLIVIA|02|LA PAZ|0214|NOR YUNGAS|021401|COROICO|1564915649|U.E. YOLOSA|27681|27681|61|136|3|203|227|3|197
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1059210592|UNIDAD EDUCATIVA INTEGRACION|23527|23527|75|123|4|210|233|8|198
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071005|SAN PEDRO|2692226922|ESC. SECCIONAL LITORAL|76798|76798|55|151|1|207|230|0|206
BO|BOLIVIA|03|COCHABAMBA|0314|PUNATA|031403|SAN BENITO (VILLA JOSÉ QUINTÍN MENDOZA)|0683506835|U. E. 27 DE MAYO (EX JOSE B. PEREIRA)|35177|35177|63|133|2|203|229|5|196
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050102|TINGUIPAYA|2014920149|ESC. ACTARA|50623|50623|56|55|2|157|228|44|111
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2151721517|COL. GUALBERTO VILLARROEL|70734|70734|161|36|0|199|232|2|197
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0180601806|COLEGIO DOMINGO SABIO|10233|10233|140|44|4|209|231|21|184
BO|BOLIVIA|01|CHUQUISACA|0103|ZUDÁÑEZ|010303|MOJOCOYA|0274302743|ESCUELA "JAIME MENDOZA"|11058|11058|25|87|2|116|144|2|112
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1395013950|COLEGIO FRANCO BOLIVIANO|21239|21239|148|54|0|203|230|1|202
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2905729057|U.E. PROF. BAUTISTA JURADO|61106|61106|74|108|8|196|231|6|182
BO|BOLIVIA|04|ORURO|0402|ABAROA|040201|CHALLAPATA|1627616276|U. E. EDUARDO AVAROA|41025|41025|98|78|4|197|226|17|176
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1656616566|COL. IGNACIO LEON.-|40108|40108|153|43|1|205|232|8|196
BO|BOLIVIA|08|BENI|0802|VACA DIÉZ|080201|RIBERALTA|0101001010|ESC.BRITANICA|80501|80501|94|54|7|164|223|9|148
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1713817138|U. ESC. SAN IGNACIO DE LOYOLA.-|40680|40680|117|84|0|205|232|4|201
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1357113571|COL SERGIO ALMARAZ|20860|20860|107|93|3|210|230|7|200
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1660616606|COL. PARTICULAR ANGLO AMERICANO.-|40148|40148|125|48|1|179|205|5|173
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1926319263|HUMANISTICO LLALLAGUA|50862|50862|106|85|5|204|230|8|191
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2802628026|U.E. MARIA LAURA JUSTINIANO|60080|60080|165|26|0|193|228|2|191
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0383703837|COLEGIO DON BOSCO|30260|30260|169|18|2|190|230|1|187
BO|BOLIVIA|06|TARIJA|0605|MÉNDEZ|060501|VILLA SAN LORENZO|2922129221|U.E. EL PUESTO|61482|61482|10|40|1|57|87|6|50
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0621606216|COLEGIO FRANZ TAMAYO (CHIÑATA)|34242|34242|78|120|3|208|233|7|198
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1182511825|COLEGIO DON BOSCO|24760|24760|74|131|1|213|234|7|205
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1278012780|ESC. ABRAHAM LINCOLN|20069|20069|114|86|4|210|232|6|200
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080302|SAN BORJA|0051600516|COL. ARNULFO MARTINEZ|80757|80757|95|70|1|171|228|5|165
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1361713617|U.E. WALDO BALLIVIAN|20906|20906|123|78|2|208|232|5|201
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031003|VILLA TUNARI|0632106321|ESCUELA SAN JOSE (V.TUNARI)|34402|34402|12|194|0|207|232|1|206
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070704|CUEVO|2550025500|ESC. UB. ANGEL SANDOVAL|75989|75989|75|88|2|168|232|3|163
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0724507245|INSTITUTO PARTICULAR QUILLACOLLO|32874|32874|138|57|1|206|230|10|195
BO|BOLIVIA|02|LA PAZ|0204|CAMACHO|020405|ESCOMA|0845508455|COLEGIO DON BOSCO|26091|26091|41|138|6|197|223|12|179
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2279022790|COL. ALAN FARAH|72007|72007|137|60|1|201|234|3|197
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0186201862|KINDER GERARDO VACA GUZMAN|10289|10289|162|32|0|195|223|1|194
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0411904119|CENTRO EDUCATIVO SAN FRANCISCO DE ASIS|30542|30542|44|24|0|69|78|1|68
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2418524185|COL. VILLA ALEGRE|73402|73402|85|110|0|200|233|5|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2091520915|COL. LA MADRE|70132|70132|147|47|1|197|232|2|194
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070103|PORONGO (AYACUCHO)|2077720777|ESCUELA PUERTO ICHILO|74475|74475|55|15|3|73|84|0|70
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0366903669|INSTITUTO EDUARDO LAREDO|30092|30092|167|24|0|191|227|0|191
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2185921859|COL. SECCIONAL MONSEÑOR SANTIESTEVAN|71076|71076|146|31|0|178|222|1|177
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2270822708|COL. SOR MARIA CRISTINA PEREZ|71925|71925|173|24|1|201|234|3|197
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031003|VILLA TUNARI|0636506365|ESCUELA VILLA 14 DE SEPTIEMBRE|34446|34446|30|169|3|204|232|2|199
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1157111571|UNIDAD EDUCATIVA ADELA ZAMUDIO|24506|24506|80|115|4|217|229|18|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2237422374|COLEGIO SAN FELIPE|71591|71591|115|75|1|197|228|6|190
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2062820628|U.E. AYACUCHO|74618|74618|51|77|1|132|142|3|128
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080304|PUERTO RURRENABAQUE|0043600436|ESC.CENTRAL PIEDRAS BLANCAS|80847|80847|27|164|4|201|233|6|191
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1253412534|UNIDAD EDUCATIVA PROGRESO|25469|25469|65|132|5|217|235|15|197
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1349313493|ESC. GENOVEVA RIOS|20782|20782|98|94|0|198|224|6|192
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0185001850|H. VIRGEN DE LA HIEDRA|10277|10277|132|64|5|211|231|10|196
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070105|EL TORNO|2035620356|ESC. NACIONES UNIDAS|74740|74740|77|128|2|211|234|4|205
BO|BOLIVIA|07|SANTA CRUZ|0703|VELASCO|070301|SAN IGNACIO (SAN IGNACIO DE VELASCO)|2722327223|ESC. DON BOSCO|75255|75255|129|63|2|198|234|4|192
BO|BOLIVIA|01|CHUQUISACA|0104|TOMINA|010405|EL VILLAR|0256502565|UNIDAD EDUCATIVA "SAN BLAS"|11170|11170|7|123|0|135|173|5|130
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1662516625|U. E. EDUARDO AVAROA|40167|40167|167|27|2|201|228|5|194
BO|BOLIVIA|07|SANTA CRUZ|0709|FLORIDA|070901|SAMAIPATA|2564925649|ESC. UNIDAD EDUCATIVA 27 DE MAYO|76270|76270|39|66|3|110|128|2|105
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050201|UNCÍA|1932619326|NUCLEO ESCOLAR CALA CALA|50719|50719|27|136|10|179|198|6|163
